flow_id,flow_ip_src,flow_ip_dst,flow_srcport,flow_dstport,flow_proto,num_packets,total_length,avg_packet_size,min_time,max_time,tcp_window_size_avg,total_payload,forward_packets,receiving_packets,fragments,flow_duration,target
3411229631,192.171.2.63,78.9.253.9,0,0,120,85,23375,275,10,46691,0,18785,85,0,0,546350,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,85,23375,275,10,46691,0,18785,85,0,0,546350,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,88,24200,275,10,46691,0,19448,88,0,0,577786,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,88,24200,275,10,46691,0,19448,88,0,0,577786,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,88,24200,275,10,46691,0,19448,88,0,0,577786,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,94,25850,275,10,46691,0,20774,94,0,0,609442,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,94,25850,275,10,46691,0,20774,94,0,0,609442,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,94,25850,275,10,46691,0,20774,94,0,0,609442,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,94,25850,275,10,46691,0,20774,94,0,0,609442,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,98,26950,275,10,46691,0,21658,98,0,0,642722,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,98,26950,275,10,46691,0,21658,98,0,0,642722,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,98,26950,275,10,46691,0,21658,98,0,0,642722,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,103,28325,275,10,46691,0,22763,103,0,0,673529,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,103,28325,275,10,46691,0,22763,103,0,0,673529,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,103,28325,275,10,46691,0,22763,103,0,0,673529,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,107,29425,275,10,46691,0,23647,107,0,0,704965,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,107,29425,275,10,46691,0,23647,107,0,0,704965,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,107,29425,275,10,46691,0,23647,107,0,0,704965,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,112,30800,275,10,46691,0,24752,112,0,0,736824,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,112,30800,275,10,46691,0,24752,112,0,0,736824,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,112,30800,275,10,46691,0,24752,112,0,0,736824,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,112,30800,275,10,46691,0,24752,112,0,0,736824,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,116,31900,275,10,46691,0,25636,116,0,0,771473,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,116,31900,275,10,46691,0,25636,116,0,0,771473,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,116,31900,275,10,46691,0,25636,116,0,0,771473,1
